ID,Text,Translation,Old Text,Old Translation,Status,Gender,Critical Warnings,Non-critical Warnings,Platform Warnings,Location,Context,Section,Actor,Voice Actor,Revision,Old Revision,Edit Distance
662,<newline>Effects on current crop:,<newline>對現有作物的影響：,,,OK,,,,,Trunk\Mars/Lua/Buildings/Farm.lua(00192),,,,,221758,,
663,<amount> from <crop_name>,<crop_name>的<amount>,,,OK,,,,,Trunk\Mars/Lua/Buildings/Farm.lua(00567),,,,,223489,,
6762,None,無,,,OK,,,,,Trunk\Mars/Lua/Buildings/Farm.lua(00663),,,,,222166,,
6763,Select new crop,選擇新作物,,,OK,,,,,Trunk\Mars/Lua/Buildings/Farm.lua(00827),,,,,222739,,
7603,<name>  <percent(p)>,<name> <percent(p)>,,,OK,,,,,Trunk\Mars/Lua/Buildings/Farm.lua(00828),,,,,223219,,
253,Growth time<right><HarvestTotal> Sols,生長時間<right><HarvestTotal>太陽日,,,OK,,,,,Trunk\Mars/Lua/Buildings/Farm.lua(00851),,,,,222166,,
7349,"Crops have different harvest cycles, Water consumption, and Food yield.",不同作物具有不同的收穫週期、耗水量與食物產量。,,,OK,,,,,Trunk\Mars/Lua/Buildings/Farm.lua(00853),,,,,223729,,
254,Time until next harvest<right><number> Sols,距下次收穫時間<right><number>太陽日,,,OK,,,,,Trunk\Mars/Lua/Buildings/Farm.lua(00858),,,,,221758,,
255,<em>The farm is not working. The crops are decaying</em>,<em>農場沒有正常運轉，作物正在枯萎</em>,,,OK,,,,,Trunk\Mars/Lua/Buildings/Farm.lua(00864),,,,,222240,,
256,<em>The farm is not working. New crops won't be planted</em>,<em>農場沒有正常運轉，無法種植新的作物</em>,,,OK,,,,,Trunk\Mars/Lua/Buildings/Farm.lua(00866),,,,,222240,,
3967,Base production: ,基礎產量： ,,,OK,,,,,Trunk\Mars/Lua/Buildings/FungalFarm.lua(00048),,,,,221758,,
12702,Tourists Only,僅限遊客,,,OK,,,,,Trunk\Mars/Lua/Buildings/Hotel.lua(00049),,,,,245645,,
12703,Any Colonist,任何殖民地居民,,,OK,,,,,Trunk\Mars/Lua/Buildings/Hotel.lua(00051),,,,,245645,,
671,Hit Chance,命中率,,,OK,,,,,Trunk\Mars/Lua/Buildings/MDSLaser.lua(00009),,,,,222166,,
672,Fire Rate,射速,,,OK,,,,,Trunk\Mars/Lua/Buildings/MDSLaser.lua(00010),,,,,222166,,
674,Shoot Range,射程,,,OK,,,,,Trunk\Mars/Lua/Buildings/MDSLaser.lua(00013),,,,,222166,,
675,Pitch Range,投擲範圍,,,OK,,,,,Trunk\Mars/Lua/Buildings/MDSLaser.lua(00014),,,,,222166,,
676,Rotate Speed,轉速,,,OK,,,,,Trunk\Mars/Lua/Buildings/MDSLaser.lua(00016),,,,,222166,,
677,Beam Time,波束時間,,,OK,,,,,Trunk\Mars/Lua/Buildings/MDSLaser.lua(00017),,,,,222166,,
678,Tilt Tolerance,傾斜限度,,,OK,,,,,Trunk\Mars/Lua/Buildings/MDSLaser.lua(00018),,,,,222166,,
668,Gain specialization,獲得專長,,,OK,,,,,Trunk\Mars/Lua/Buildings/MartianUniversity.lua(00004),,,,,221758,,
532,<specialists><right><count>,<specialists><right><count>,,,OK,,,,,Trunk\Mars/Lua/Buildings/MartianUniversity.lua(00057),,,,,223160,,
241,Students will be trained to receive the selected specialization or to automatically get specializations desired in your colony.,學生可以接受訓練，學習選定的專長，也可以自動獲得您殖民地需要的專長。,,,OK,,,,,Trunk\Mars/Lua/Buildings/MartianUniversity.lua(00066),,,,,223911,,
7948,<specialist><right><count>,<specialist><right><count>,,,OK,,,,,Trunk\Mars/Lua/Buildings/MartianUniversity.lua(00072),,,,,225213,,
468,"Lifetime production<right><resource(LifetimeProduction,exploitation_resource)>","至今產量<right><resource(LifetimeProduction,exploitation_resource)>",,,OK,,,,,Trunk\Mars/Lua/Buildings/Mine.lua(00082),,,,,222739,,
470,"<resource(exploitation_resource)><right><resource(GetAmountStored,max_storage,exploitation_resource)>","<resource(exploitation_resource)><right><resource(GetAmountStored,max_storage,exploitation_resource)>",,,OK,,,,,Trunk\Mars/Lua/Buildings/Mine.lua(00086),,,,,221758,,
679,Performance boost,工作效率提升,,,OK,,,,,Trunk\Mars/Lua/Buildings/NetworkNode.lua(00006),,,,,221758,,
7625,<green>Network node <amount>%</color>,<green>網路節點 <amount>%</color>,,,OK,,,,,Trunk\Mars/Lua/Buildings/NetworkNode.lua(00030),,,,,223489,,
11105,Project Alfa,阿爾法計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00022),,,,,235024,,
11106,Project Archimedes,阿基米德計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00023),,,,,235024,,
11107,Project Armstrong,阿姆斯特朗計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00024),,,,,235024,,
11108,Project Atoll,環礁計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00025),,,,,235024,,
11109,Project Babylon,巴比倫計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00026),,,,,235024,,
11110,Project Bluesky,藍天計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00027),,,,,235024,,
11111,Project Castille,卡斯迪爾計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00028),,,,,235024,,
11112,Project Cavalcade,騎馬佇列計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00029),,,,,235024,,
11113,Project Champion,勇士計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00030),,,,,235024,,
11114,Project Chariot,馬車計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00031),,,,,235024,,
11115,Project Cobalt,鈷藍計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00032),,,,,235024,,
11116,Project Commodore,准將計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00033),,,,,235024,,
11117,Project Crossroads,十字路口計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00034),,,,,235024,,
11118,Project Dawn,黎明計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00035),,,,,235024,,
11119,Project Demeter,德墨特爾計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00036),,,,,235024,,
11120,Project Element,元素計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00037),,,,,235024,,
11121,Project Excalibur,石中劍計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00038),,,,,235024,,
11122,Project Fahrenheit,華氏溫標計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00039),,,,,235024,,
11123,Project Fedora,軟呢帽計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00040),,,,,235024,,
11124,Project Flamingo,火烈鳥計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00041),,,,,235024,,
11125,Project Hinterland,內地計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00042),,,,,235024,,
11126,Project Iridium,銥計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00043),,,,,235024,,
11127,Project Kappa,卡帕計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00044),,,,,235024,,
11128,Project Komodo,科摩多計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00045),,,,,235024,,
11129,Project Lightbulb,燈泡計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00046),,,,,235024,,
11130,Project Limegrass,檸檬香茅計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00047),,,,,235024,,
11131,Project Lyric,歌詞計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00048),,,,,235024,,
11132,Project Mist,迷霧計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00049),,,,,235024,,
11133,Project Monarch,君主計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00050),,,,,235024,,
11134,Project Monsoon,季風計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00051),,,,,235024,,
11135,Project Niagara,尼亞加拉計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00052),,,,,235024,,
11136,Project Ocean,大洋計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00053),,,,,235024,,
11137,Project Oracle,神諭計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00054),,,,,235024,,
11138,Project Pharaoh,法老計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00055),,,,,235024,,
11139,Project Picnic,野餐計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00056),,,,,235024,,
11140,Project Portier,波蒂爾計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00057),,,,,235024,,
11141,Project Purity,純潔計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00058),,,,,235024,,
11142,Project Race,比賽計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00059),,,,,235024,,
11143,Project Redwood,紅杉計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00060),,,,,235024,,
11144,Project Reign,統治計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00061),,,,,235024,,
11145,Project Revere,崇敬計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00062),,,,,235024,,
11146,Project Rope,繩索計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00063),,,,,235024,,
11147,Project Sanctuary,避難所計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00064),,,,,235024,,
11148,Project Savannah,薩凡納計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00065),,,,,235024,,
11149,Project Seal,海豹計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00066),,,,,235024,,
11150,Project Shape,形狀計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00067),,,,,235024,,
11151,Project Solar,太陽計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00068),,,,,235024,,
11152,Project Spring,發條計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00069),,,,,235024,,
11153,Project Steed,駿馬計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00070),,,,,235024,,
11154,Project Swanlake,天鵝湖計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00071),,,,,235024,,
11155,Project Titanium,鈦計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00072),,,,,235024,,
11156,Project Trophy,獎盃計劃,,,OK,,,,ps4:trophy,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00073),,,,,235024,,
11157,Project Tungsten,鎢計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00074),,,,,235024,,
11158,Project Wayfarer,旅行者計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00075),,,,,235024,,
11159,Project Yukon,育空計劃,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00076),,,,,235024,,
11160,Orbital sensor have detected strange readings on these coordinates.,軌道感應器在這些座標偵測到了怪異讀數。,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00079),,,,,235024,,
11161,"After analyzing complex data, our scientists have suggested an expedition to this area.",我們的科學家們分析完複雜的資料後，建議派探險隊前往該區域。,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00080),,,,,235024,,
11162,We have identified strange spectrographic readings on this location.,我們在此地點發現了奇特的攝譜讀數。,We have intercepted messages from a rival colony about this site. Probably it's a good idea to investigate it.,我們從對手殖民地截獲了有關此地點的消息。去調查一下或許是個好主意。,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00081),,,,,235779,,
11163,Strange signal anomaly has been detected near these coordinates.,我們在這些座標附近偵測到了怪異的異象訊號。,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00082),,,,,235024,,
11164,Unexplicable visual data from this sector has sparked the interest of our scientists.,該區域無法解釋的影像資料引起了我們科學家的興趣。,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00083),,,,,235024,,
11165,Unusual physical anomalies have been detected on this location.,在此地點偵測到了不尋常的物理異象。,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00084),,,,,235394,,
1000240,Custom,自定義,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00132),,,,,222166,,
11452,Tech Unlock,技術解鎖,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00135),,,,,236293,,
11453,Event,事件,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00137),,,,,236293,,
11454,Specialist Crew,專家工作人員,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00153),,,,,236293,,
11455,Colonist Crew,殖民地居民工作人員,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00154),,,,,236293,,
10147,Rover,探測車,,探測車,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00156),,,,,231705,,
11451,Breakthrough,突破性技術,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00364),,,,,236293,,
12153,New technologies,新技術,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00365),,,,,240619,,
12154,Research progress <icon_Research>,研究進度：<icon_Research>,,,OK,,,,,Trunk\Mars/Lua/Buildings/PlanetaryAnomaly.lua(00366),,,,,240619,,
432,<trait_name><right><value>,<trait_name><right><value>,,,OK,,,,,Trunk\Mars/Lua/Buildings/ProjectMorpheus.lua(00024),,,,,221758,,
433,Information about the traits developed by Colonists under the effect of Project Morpheus,殖民地居民在莫菲斯計劃影響下，獲得更多新特性的相關資訊。,,,OK,,,,,Trunk\Mars/Lua/Buildings/ProjectMorpheus.lua(00026),,,,,223532,,
684,Charging<right><percent(charging_progress)>,正在充電<right><percent(charging_progress)>,,,OK,,,,,Trunk\Mars/Lua/Buildings/RechargeStation.lua(00201),,,,,221758,,
685,Waiting for Drones,正在等待無人機,,,OK,,,,,Trunk\Mars/Lua/Buildings/RechargeStation.lua(00201),,,,,221758,,
686,RP/Day,研究點數/天,,,OK,,,,,Trunk\Mars/Lua/Buildings/ResearchLab.lua(00006),,,,,221758,,
687,Number of Residents,居民數量,,,OK,,,,,Trunk\Mars/Lua/Buildings/Residence.lua(00007),,,,,221758,,
688,Rest Duration,休息持續時間,,,OK,,,,,Trunk\Mars/Lua/Buildings/Residence.lua(00008),,,,,221758,,
689,Children only,僅限兒童,,,OK,,,,,Trunk\Mars/Lua/Buildings/Residence.lua(00009),,,,,221758,,
691,Sanity recover per rest,每次休息恢復的理智度,,,OK,,,,,Trunk\Mars/Lua/Buildings/Residence.lua(00010),,,,,221758,,
12905,Trait Restrictions,特性限制,,,OK,,,,,Trunk\Mars/Lua/Buildings/Residence.lua(00011),,,,,1001345,,
4306,<red>Building accepts only children</red>,<red>此建築僅供兒童使用</red>,,,OK,,,,,Trunk\Mars/Lua/Buildings/Residence.lua(00260),,,,,221758,,
12709,<red>Building accepts only Tourists</red>,<red>此建築僅供遊客使用</red>,,,OK,,,,,Trunk\Mars/Lua/Buildings/Residence.lua(00263),,,,,245645,,
4307,Current Residence,目前住宅,,,OK,,,,,Trunk\Mars/Lua/Buildings/Residence.lua(00266),,,,,223532,,
4309,"<UnitMoveControl('ButtonA', interaction_mode)>: Set Residence","<UnitMoveControl('ButtonA', interaction_mode)>：設定住宅",<em><left_click></em>: Set Residence,<em><left_click></em>：設定住宅,OK,,,,,Trunk\Mars/Lua/Buildings/Residence.lua(00271),,,,,230058,,
1000049,Import,進口,,,OK,,,,,Trunk\Mars/Lua/Buildings/ResourceStockpile.lua(00011),,,,,221758,,
10368,DesiredAmount,所需的數量,,,OK,,,,,Trunk\Mars/Lua/Buildings/ResourceStockpile.lua(00112),,,,,232789,,
695,A pile of waste rock that can be stored in a Dumping Site.,垃圾場可以用來儲存礦渣。,,,OK,,,,,Trunk\Mars/Lua/Buildings/ResourceStockpile.lua(00785),,,,,221758,,
702,Launch Fuel,發射燃料,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(00006),,,,,221758,,
11993,Launch Fuel Expedition,派遣燃料探險隊,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(00007),,,,,239549,,
9830,Sponsor Selectable,可選擇的贊助者,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(00010),,,,,231705,,
9831,Travel Time (to Mars),飛行時間（到火星）,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(00011),,,,,231705,,
9832,Travel Time (to Earth),飛行時間（到地球）,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(00012),,,,,231705,,
8030,Carries supplies or passengers  from Earth. Can travel back to Earth when refueled.,火箭可以從地球運來補給品或殖民地居民，補充燃料後可以返回地球。,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(00023),,,,,225536,,
7351,<left_click> Place Rocket,<left_click>放置火箭,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(00024),,,,,223037,,
7352,<ButtonA> Place Rocket,<ButtonA>放置火箭,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(00025),,,,,223160,,
707,<RocketType><newline><image UI/Icons/pin_rocket_incoming.tga 1500>Travelling to Mars.<newline>Flight progress: <em><ArrivalTimePercent></em>%.<newline>Payload:<newline><CargoManifest>,<RocketType><newline><image UI/Icons/pin_rocket_incoming.tga 1500>正在前往火星。<newline>飛行進度：<em><ArrivalTimePercent></em>%。<newline>貨物：<newline><CargoManifest>,<RocketType><newline>Travelling to Mars.<newline>Flight progress: <em><ArrivalTimePercent></em>%.<newline>Payload:<newline><CargoManifest>,<RocketType><newline>正在前往火星。<newline>飛行進度：<em><ArrivalTimePercent></em>%。<newline>裝載：<newline><CargoManifest>,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(00031),,,,,235394,,
710,<image UI/Icons/pin_rocket_orbiting.tga 1500>Ready to land.<newline>Payload:<newline><CargoManifest>,<image UI/Icons/pin_rocket_orbiting.tga 1500>準備著陸。<newline>貨物：<newline><CargoManifest>,Ready to land.<newline>Payload:<newline><CargoManifest>,準備著陸。<newline>裝載：<newline><CargoManifest>,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(00032),,,,,235394,,
8523,<red>Rockets can't land during dust storms.</red>,<red>沙塵暴期間，火箭無法降落。</red>,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(01199),,,,,226483,,
8052,Passengers on board will die if the rocket doesn't land in <em><UIOrbitTimeLeft> h</em>.,如果火箭無法在<em><UIOrbitTimeLeft>小時</em>內著陸，所有乘客都將死亡。,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(01210),,,,,226302,,
11166,<red>Rocket landing is suspended.</red>,<red>火箭降落暫停。</red>,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(01212),,,,,235024,,
711,Landing in progress.,正在降落。,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(01220),,,,,221758,,
12467,<red>Rockets can't launch during dust storms.</red>,<red>沙塵暴期間，火箭無法發射。</red>,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(01295),,,,,243482,,
713,<image UI/Icons/pin_rocket_outgoing.tga 1500>Take-off in progress.,<image UI/Icons/pin_rocket_outgoing.tga 1500>正在起飛。,Take-off in progress.,正在起飛。,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(01318),,,,,235394,,
714,Taking off...,正在起飛...,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(01321),,,,,221758,,
715,<image UI/Icons/pin_rocket_outgoing.tga 1500>Travelling to Earth.<newline>Flight progress: <em><ArrivalTimePercent></em>%.,<image UI/Icons/pin_rocket_outgoing.tga 1500>正在前往地球。<newline>飛行進度：<em><ArrivalTimePercent></em>%。,Travelling to Earth.<newline>Flight progress: <em><ArrivalTimePercent></em>%.,正在前往地球。<newline>飛行進度：<em><ArrivalTimePercent></em>%,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(01331),,,,,235394,,
7674,"Exporting <resource(amount,res)>","正在出口<resource(amount,res)>",,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(01333),,,,,223558,,
14312,Missions suspended,任務中止,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02006),,,,,1009902,,
14313,Dust storm active,沙塵暴生效,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02007),,,,,1009902,,
14314,Rocket has not landed,火箭尚未著陸,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02008),,,,,1009902,,
13852,Not enough fuel,燃料不足,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02009),,,,,1008841,,
14315,Rocket requires maintenance,火箭需要維護,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02010),,,,,1009902,,
14316,Launch disabled,無法發射,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02011),,,,,1009902,,
13850,No destination set,未設置目的地,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02012),,,,,1008841,,
13851,Loading requested resources,載入所需資源,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02014),,,,,1008841,,
8013,Launch anyway (resources will be lost).,仍舊發射（會損失資源）。,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02059),,,,,226483,,
8014,Abort the launch sequence.,中止發射序列。,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02060),,,,,226483,,
12393,"This rocket has malfunctioned and needs <resource(number, maintenance_resource)>.","火箭出現故障，需要<resource(number, maintenance_resource)>。",,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02117),,,,,243482,,
721,<number> Passengers,<number>乘客,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02196),,,,,221758,,
10887,No Cargo,無貨運,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02225),,,,,233513,,
8053,< 1,< 1,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02246),,,,,226204,,
284,"<green>Exporting</green><right><preciousmetals(exported_amount, max_export_storage)>","<green>正在出口</green><right><preciousmetals(exported_amount, max_export_storage)>",,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02297),,,,,224716,,
12711,Departing Tourists<right><tourist(NumBoardedTourists)>,即將離開的遊客<right><tourist(NumBoardedTourists)>,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02308),,,,,245645,,
7901,<green>Waiting to refuel</green>,<green>正在等待補給燃料</green>,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02312),,,,,224716,,
7899,<green>Waiting for resource unload</green>,<green>正在等待解除安裝資源</green>,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02315),,,,,224716,,
288,<green>Waiting departures</green>,<green>正在等待發射</green>,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02319),,,,,224716,,
8033,<green>Ready for take-off</green>,<green>準備起飛</green>,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02321),,,,,226302,,
11067,"Maintenance<right><current>/<resource(maintenance_amount, maintenance_resource)>","維護<right><current>/<resource(maintenance_amount, maintenance_resource)>",,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02326),,,,,234708,,
7900,<green>Take-off in progress</green>,<green>正在起飛</green>,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02330),,,,,226302,,
11409,Unloading cargo,正在解除安裝貨物,,正在解除安裝貨物,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02343),,,,,235779,,
7353,Waiting to refuel,正在等待補給燃料,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02349),,,,,224716,,
11068,Waiting for maintenance,正在等待維護,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02352),,,,,234708,,
287,Waiting for resource unload,正在等待解除安裝資源,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02355),,,,,224716,,
8493,Waiting cargo,正在等待貨物,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02358),,,,,226302,,
8015,Ready for take-off,準備起飛,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketBase.lua(02360),,,,,226302,,
11221,Expedition Time (hrs),探險時間（小時）,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketExpedition.lua(00005),,,,,235394,,
11222,Return Time (hrs),返回時間（小時）,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketExpedition.lua(00006),,,,,235394,,
11571,A Rocket tasked to deliver resources to the Colony of <rival>,用於把資源送往<rival>殖民地的火箭。,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketExpedition.lua(00073),,,,,236855,,
11223,"This Rocket is servicing a trade route with a Rival Colony. As long as the trade route exists, it'll keep exchanging resources.",該火箭正在一條與對手殖民地相連的貿易路線上執行。只要貿易路線存在，它就會一直持續交換資源。,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketExpedition.lua(00428),,,,,235394,,
12042,This Rocket is going to a special project,此火箭正在前往特殊工程。,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketExpedition.lua(00431),,,,,239707,,
12468,This Rocket is going on a covert operation.,此火箭正在執行祕密行動。,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketExpedition.lua(00435),,,,,243482,,
11224,This Rocket is going to analyze a Planetary Anomaly.,該火箭即將分析一處行星異象。,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketExpedition.lua(00436),,,,,235394,,
7897,<green>Landing</green>,<green>正在降落</green>,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketExpedition.lua(01107),,,,,224716,,
7898,<green>Unloading cargo</green>,<green>正在解除安裝貨物</green>,,,OK,,,,,Trunk\Mars/Lua/Buildings/RocketExpedition.lua(01109),,,,,224716,,
